source,target,type,subtype,direction,source_text,source_pages,year,assoc_code
7343,1384,唱和,為Y之建築物題詠、記、命名,A,宋人傳記資料索引(電子版),20692,0,443
7343,1488,唱和,為Y之建築物題詠、記、命名,A,宋人傳記資料索引(電子版),2420,0,443
7343,1762,唱和,評論Y之著作,A,宋人傳記資料索引(電子版),1536,0,529
7343,7026,唱和,評論Y之著作,A,宋人傳記資料索引(電子版),9121,0,529
7364,1384,同僚,被Y推薦,P,宋人傳記資料索引(電子版),15520,0,14
7364,1384,師生,為Y之學生,A,人名權威資料（中央研究院歷史語言研究所）,18589,,22
7364,32540,唱和,為Y所著書作序,A,李太白全集,,,32
7364,3257,唱和,書序由Y所作,P,宋人傳記資料索引(電子版),15520,,33
7364,27853,唱和,書序由Y所作,P,宋人傳記資料索引(電子版),15520,0,33
7364,3257,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),15520,0,45
7364,7111,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),15520,0,45
7364,7197,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),15520,0,45
7364,10706,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),15520,0,45
7364,10740,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),15520,0,45
7364,10801,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),15520,0,45
7364,1384,唱和,為Y作祭文,A,,,1083,145
7364,1384,唱和,為Y作祭文,A,宋人傳記資料索引(電子版),20692,0,145
7364,1384,唱和,臨別得到Y所作贈言(送別詩、序),P,,,1083,163
7364,1384,唱和,臨別得到Y所作贈言(送別詩、序),P,宋人傳記資料索引(電子版),15520,0,163
7364,3767,唱和,被致書由Y,P,全宋文,87.396,,430
7364,1384,唱和,收到Y的答書,P,全宋文,33.338-339,,432
7364,1762,唱和,收到Y的答書,P,全宋文,64.120,,432
7364,1384,唱和,為Y之建築物題詠、記、命名,A,宋人傳記資料索引(電子版),20692,0,443
7364,10801,唱和,祠記由Y所作,P,宋人傳記資料索引(電子版),15520,0,561
7364,27957,唱和,祠記由Y所作,P,宋人傳記資料索引(電子版),15520,0,561
8008,10565,政敵,排擠,A,,,1155,29
8008,27727,唱和,書序由Y所作,P,宋人傳記資料索引(電子版),10280,0,33
8008,7343,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),10280,0,45
8008,27727,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),10280,0,45
8008,3640,政敵,忌/惡,A,宋人傳記資料索引(電子版),14736,,83
8008,10565,政敵,其處決係由Y建議,P,,,1155,129
8008,10565,同僚,門客為Y,P,,,0,131
8008,10565,政敵,其政策被Y反對/不支持,P,宋人傳記資料索引(電子版),8670,,137
8008,2022,唱和,被致書由Y,P,全宋文,124.227,,430
8008,8078,唱和,被致書由Y,P,全宋文,171.223,,430
8008,27727,唱和,著作被Y評論,P,宋人傳記資料索引(電子版),10280,0,530
8043,217,同僚,推薦,A,宋人傳記資料索引(電子版),12940,0,13
8043,1384,同僚,推薦,A,,,1045,13
8043,1384,同僚,推薦,A,宋人傳記資料索引(電子版),20692,0,13
8043,630,唱和,書序由Y所作,P,,,1045,33
8043,630,唱和,書序由Y所作,P,宋人傳記資料索引(電子版),9075,0,33
8043,3767,唱和,書序由Y所作,P,,,1045,33
8043,3257,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9075,0,45
8043,3624,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9075,0,45
8043,3640,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9075,0,45
8043,3888,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9075,0,45
8043,7111,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9075,0,45
8043,7164,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9075,0,45
8043,7197,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9075,0,45
8043,10084,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9075,0,45
8043,10289,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9075,0,45
8043,10740,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9075,0,45
8043,28143,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9075,0,45
8043,10566,交往,節行為Y所稱道,A,,,,68
8043,8078,唱和,傳記作者為Y,P,宋人傳記資料索引(電子版),9075,0,132
8043,217,唱和,祭文由Y所作,P,,,1045,146
8043,217,唱和,祭文由Y所作,P,宋人傳記資料索引(電子版),9075,0,146
8043,630,唱和,祭文由Y所作,P,,,1045,146
8043,630,唱和,祭文由Y所作,P,宋人傳記資料索引(電子版),9075,0,146
8043,1384,唱和,祭文由Y所作,P,,,1045,146
8043,1384,唱和,祭文由Y所作,P,宋人傳記資料索引(電子版),9075,0,146
8043,1488,唱和,祭文由Y所作,P,,,1045,146
8043,1488,唱和,祭文由Y所作,P,宋人傳記資料索引(電子版),9075,0,146
8043,1762,唱和,祭文由Y所作,P,,,1045,146
8043,1762,唱和,祭文由Y所作,P,宋人傳記資料索引(電子版),9075,0,146
8043,8116,唱和,祭文由Y所作,P,宋人傳記資料索引(電子版),9075,0,146
8043,3640,唱和,書、畫由Y作跋,P,,,,150
8043,3888,唱和,書、畫由Y作跋,P,,,,150
8043,7111,唱和,書、畫由Y作跋,P,,,,150
8043,10289,唱和,書、畫由Y作跋,P,,,,150
8043,28143,唱和,書、畫由Y作跋,P,,,,150
8043,3624,唱和,世系碑記由Y所作,P,,,,152
8043,10598,唱和,世系碑記由Y所作,P,,,,152
8043,1384,唱和,神道碑由Y所作,P,,,1045,405
8043,1384,唱和,神道碑由Y所作,P,宋人傳記資料索引(電子版),9075,0,405
8043,10598,唱和,畫贊(畫像記)由Y所作,P,,,,427
8043,28617,唱和,畫贊(畫像記)由Y所作,P,,,,427
8043,28617,唱和,畫贊(畫像記)由Y所作,P,宋人傳記資料索引(電子版),9075,0,427
8043,217,唱和,被致書由Y,P,,,,430
8043,1384,唱和,被致書由Y,P,全宋文,33.65,,430
8043,1384,唱和,收到Y的答書,P,全宋文,33.52,,432
8043,3257,唱和,其書帖由Y作題,P,,,,440
8043,7164,唱和,其書帖由Y作題,P,,,,440
8043,7197,唱和,其書帖由Y作題,P,,,,440
8043,3624,唱和,建築物得到Y的題詠、記、命名,P,宋人傳記資料索引(電子版),9075,0,444
8043,10566,唱和,建築物得到Y的題詠、記、命名,P,宋人傳記資料索引(電子版),9075,0,444
8043,3257,唱和,詩文跋由Y所作,P,,,,470
8043,7111,唱和,詩文跋由Y所作,P,,,,470
8043,7164,唱和,詩文跋由Y所作,P,,,,470
8043,3624,唱和,祠記由Y所作,P,宋人傳記資料索引(電子版),9075,0,561
8043,10598,唱和,祠記由Y所作,P,宋人傳記資料索引(電子版),9075,0,561
8078,3888,唱和,為Y所著書作序,A,,,1140,32
8078,3888,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),18066,,32
8078,2022,唱和,書序由Y所作,P,宋人傳記資料索引(電子版),4926,0,33
8078,2022,唱和,書序由Y所作,P,,,,33
8078,3257,唱和,書序由Y所作,P,宋人傳記資料索引(電子版),4926,0,33
8078,3257,唱和,書序由Y所作,P,,,,33
8078,2022,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),4926,0,45
8078,3257,唱和,書跋由Y所作,P,,,1140,45
8078,3595,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),4926,0,45
8078,7197,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),4926,0,45
8078,10289,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),4926,0,45
8078,10289,唱和,書跋由Y所作,P,,,,45
8078,10706,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),4926,0,45
8078,1384,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),20692,0,46
8078,1488,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),2420,0,46
8078,3767,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),23552,0,46
8078,3888,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),18066,0,46
8078,7111,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),16026,0,46
8078,630,唱和,為Y作傳,A,宋人傳記資料索引(電子版),22685,0,133
8078,8043,唱和,為Y作傳,A,宋人傳記資料索引(電子版),9075,0,133
8078,2022,唱和,為Y作祭文,A,,,1140,145
8078,2022,唱和,為Y作祭文,A,宋人傳記資料索引(電子版),17096,0,145
8078,3595,唱和,書、畫由Y作跋,P,,,,150
8078,7197,唱和,書、畫由Y作跋,P,,,,150
8078,10706,唱和,書、畫由Y作跋,P,,,,150
8078,10749,唱和,諡議由Y所作,P,,,1140,187
8078,10749,唱和,諡議由Y所作,P,宋人傳記資料索引(電子版),4926,0,187
8078,8008,唱和,致書Y,A,全宋文,171.223,,429
8078,2022,唱和,被致書由Y,P,全宋文,124.228-229,,430
8078,3257,唱和,建築物得到Y的題詠、記、命名,P,,,,444
8078,3257,唱和,祠記由Y所作,P,宋人傳記資料索引(電子版),4926,0,561
8116,630,同僚,被Y推薦,P,宋人傳記資料索引(電子版),23557,,14
8116,7197,唱和,書序由Y所作,P,宋人傳記資料索引(電子版),23557,0,33
8116,3888,唱和,墓誌銘由Y所作,P,,,1094,43
8116,3640,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),23557,0,45
8116,217,唱和,為Y作祭文,A,,,1094,145
8116,217,唱和,為Y作祭文,A,宋人傳記資料索引(電子版),12940,0,145
8116,8043,唱和,為Y作祭文,A,宋人傳記資料索引(電子版),9075,0,145
8116,3888,唱和,祭文由Y所作,P,,,1094,146
8116,3888,唱和,祭文由Y所作,P,宋人傳記資料索引(電子版),23557,0,146
8116,3257,唱和,世系碑記由Y所作,P,宋人傳記資料索引(電子版),23557,,152
8116,3888,唱和,行狀由Y所作,P,宋人傳記資料索引(電子版),23557,0,425
8116,217,唱和,致書Y,A,全宋文,61.318,,429
8116,1384,唱和,被致書由Y,P,全宋文,33.220,,430
8116,3767,唱和,被致書由Y,P,全宋文,89.390-90,,430
10084,17690,好友,友,M,人名權威資料（中央研究院歷史語言研究所）,18564,,9
10084,28022,師生,學生為Y,P,人名權威資料（中央研究院歷史語言研究所）,18042,,23
10084,1762,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),1536,0,32
10084,3632,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),14772,0,32
10084,28426,唱和,為Y所著書作序,A,,,1300,32
10084,10801,唱和,書序由Y所作,P,,,1300,33
10084,10801,唱和,墓誌銘由Y所作,P,,,1300,43
10084,27954,唱和,墓誌銘由Y所作,P,,,1300,43
10084,630,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),22685,0,46
10084,1384,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),20692,0,46
10084,1488,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),2420,0,46
10084,3257,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),3237,0,46
10084,3632,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),14772,0,46
10084,3767,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),23552,0,46
10084,4001,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),23176,0,46
10084,8043,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),9075,0,46
10084,10566,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),17499,0,46
10084,19123,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),216,0,46
10084,28426,唱和,為Y所著書作跋,A,,,1300,46
10084,10801,師生,從遊者為Y,P,,,1300,50
10084,28426,唱和,稱道Y的詩作,A,全元文,31.538,,71
10084,10097,唱和,傳記作者為Y,P,元人傳記資料索引,2323,,132
10084,10801,唱和,祭文由Y所作,P,元人傳記資料索引,2323,1300,146
10084,28015,唱和,祭文由Y所作,P,元人傳記資料索引,2323,1300,146
10084,10801,唱和,祝詞由Y所作,P,,,0,148
10084,17690,唱和,為Y之書、畫作跋,A,元人傳記資料索引,11347,,149
10084,10801,唱和,書、畫由Y作跋,P,元人傳記資料索引,2323,,150
10084,27957,唱和,書、畫由Y作跋,P,元人傳記資料索引,2323,,150
10084,17690,唱和,為Y作臨別贈言(送別詩、序),A,元人傳記資料索引,11347,,162
10084,17690,唱和,臨別得到Y所作贈言(送別詩、序),P,元人傳記資料索引,2323,1300,163
10084,28015,唱和,臨別得到Y所作贈言(送別詩、序),P,元人傳記資料索引,2323,1300,163
10084,28022,唱和,年譜由Y所作,P,元人傳記資料索引,2323,1300,237
10084,27853,唱和,向Y致賀,A,元人傳記資料索引,9374,,390
10084,27853,唱和,從Y處收到賀詞 (occasion),P,元人傳記資料索引,2323,,391
10084,27954,唱和,神道碑由Y所作,P,元人傳記資料索引,2323,,405
10084,10801,唱和,行狀由Y所作,P,元人傳記資料索引,2323,,425
10084,10097,唱和,畫贊(畫像記)由Y所作,P,元人傳記資料索引,2323,,427
10084,10801,唱和,畫贊(畫像記)由Y所作,P,元人傳記資料索引,2323,,427
10084,10801,唱和,被致書由Y,P,元人傳記資料索引,2323,,430
10084,10801,唱和,收到Y的答書,P,元人傳記資料索引,2323,,432
10084,28015,唱和,收到Y的答書,P,元人傳記資料索引,2323,,432
10084,30192,唱和,收到Y的答書,P,元人傳記資料索引,2323,,432
10084,10801,唱和,收到Y的啓,P,元人傳記資料索引,2323,,434
10084,27853,唱和,為Y之建築物題詠、記、命名,A,元人傳記資料索引,9374,,443
10084,27853,唱和,建築物得到Y的題詠、記、命名,P,元人傳記資料索引,2323,,444
10084,10801,唱和,為Y之詩文作跋,A,元人傳記資料索引,10550,,469
10084,27853,唱和,為Y之詩文作跋,A,元人傳記資料索引,9374,,469
10084,28426,唱和,為Y之詩文作跋,A,元人傳記資料索引,5049,,469
10084,28015,唱和,詩文跋由Y所作,P,元人傳記資料索引,2323,,470
10084,30192,唱和,詩文跋由Y所作,P,元人傳記資料索引,2323,,470
10084,28426,唱和,詩文序由Y所作,P,元人傳記資料索引,5049,,480
10097,28143,師生,為Y之門人,A,,,1369,19
10097,10740,師生,為Y之學生,A,人名權威資料（中央研究院歷史語言研究所）,9801,,22
10097,28143,師生,為Y之學生,A,人名權威資料（中央研究院歷史語言研究所）,9801,,22
10097,10740,唱和,為Y所著書作序,A,元人傳記資料索引,9650,,32
10097,28143,唱和,為Y所著書作序,A,元人傳記資料索引,4847,,32
10097,28306,唱和,為Y所著書作序,A,元人傳記資料索引,13595,,32
10097,10726,唱和,書序由Y所作,P,元人傳記資料索引,2654,,33
10097,28614,唱和,書序由Y所作,P,元人傳記資料索引,2654,,33
10097,10726,唱和,為Y作墓誌銘,A,元人傳記資料索引,773,,44
10097,10740,唱和,為Y作墓誌銘,A,,,1369,44
10097,10815,唱和,為Y作墓誌銘,A,元人傳記資料索引,12306,,44
10097,12087,唱和,為Y作墓誌銘,A,宋濂全集,679,1370,44
10097,12087,唱和,為Y作墓誌銘,A,元人傳記資料索引,10217,1369,44
10097,12087,唱和,為Y作墓誌銘,A,明人傳記資料索引,7428,0,44
10097,27957,唱和,為Y作墓誌銘,A,,,1369,44
10097,28022,唱和,為Y作墓誌銘,A,,,1369,44
10097,28143,唱和,為Y作墓誌銘,A,元人傳記資料索引,4847,1369,44
10097,10815,唱和,為Y所著書作跋,A,,,1369,46
10097,28143,唱和,為Y所著書作跋,A,,,1369,46
10097,10726,唱和,相唱和,M,元人傳記資料索引,773,,114
10097,10726,唱和,傳記作者為Y,P,明人傳記資料索引,1929,0,132
10097,10726,唱和,傳記作者為Y,P,元人傳記資料索引,2654,,132
10097,10084,唱和,為Y作傳,A,元人傳記資料索引,2323,,133
10097,27853,唱和,為Y作傳,A,元人傳記資料索引,9374,,133
10097,28143,唱和,為Y作傳,A,元人傳記資料索引,4847,,133
10097,17690,唱和,為Y之書、畫作跋,A,元人傳記資料索引,11347,,149
10097,30192,唱和,書、畫由Y作跋,P,元人傳記資料索引,2654,,150
10097,10815,唱和,世系碑記由Y所作,P,元人傳記資料索引,2654,,152
10097,28426,唱和,世系碑記由Y所作,P,元人傳記資料索引,2654,,152
10097,10726,唱和,為Y作臨別贈言(送別詩、序),A,元人傳記資料索引,773,1369,162
10097,27853,唱和,為Y作臨別贈言(送別詩、序),A,,,1369,162
10097,28143,唱和,為Y作諡議,A,元人傳記資料索引,4847,,188
10097,10740,交往,受經於Y,P,宋濂全集,750,,217
10097,28143,交往,受經於Y,P,宋濂全集,750,,217
10097,28022,唱和,為Y作墓表,A,明人傳記資料索引,1675,0,410
10097,28022,唱和,為Y作墓表,A,元人傳記資料索引,1755,,410
10097,12087,唱和,為Y墓誌銘作序,A,宋濂全集,679,1370,414
10097,10740,唱和,為Y作行狀,A,元人傳記資料索引,9650,,426
10097,28143,唱和,為Y作行狀,A,元人傳記資料索引,4847,,426
10097,10726,唱和,畫贊(畫像記)由Y所作,P,元人傳記資料索引,2654,,427
10097,10084,唱和,為Y作畫贊(畫像記),A,元人傳記資料索引,2323,,428
10097,10801,唱和,為Y作畫贊(畫像記),A,元人傳記資料索引,10550,,428
10097,17690,唱和,為Y作畫贊(畫像記),A,元人傳記資料索引,11347,,428
10097,28022,唱和,為Y作畫贊(畫像記),A,元人傳記資料索引,1755,,428
10097,28143,唱和,為Y作畫贊(畫像記),A,元人傳記資料索引,4847,,428
10097,10726,唱和,為Y之建築物題詠、記、命名,A,元人傳記資料索引,773,,443
10097,28022,唱和,為Y之詩文作跋,A,元人傳記資料索引,1755,,469
10097,28143,唱和,為Y之詩文作跋,A,元人傳記資料索引,4847,,469
10097,28306,唱和,為Y之詩文作跋,A,元人傳記資料索引,13595,,469
10097,10726,唱和,詩文跋由Y所作,P,元人傳記資料索引,2654,,470
10097,34717,唱和,詩文序由Y所作,P,明人傳記資料索引,1929,0,480
10097,10740,唱和,為Y作祠記,A,元人傳記資料索引,9650,,560
10258,3595,師生,學生為Y,P,人名權威資料（中央研究院歷史語言研究所）,18567,,23
10258,3624,唱和,為Y所著書作序,A,,,1235,32
10258,3624,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),20590,0,32
10258,3595,交往,其志業由Y傳承,P,,,1235,40
10258,3595,唱和,墓誌銘由Y所作,P,,,1235,43
10258,4001,唱和,墓誌銘由Y所作,P,,,1235,43
10258,3595,唱和,書跋由Y所作,P,,,,45
10258,3595,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9994,0,45
10258,10801,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9994,0,45
10258,11800,唱和,書跋由Y所作,P,宋人傳記資料索引(電子版),9994,0,45
10258,3257,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),3237,0,46
10258,7055,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),6664,0,46
10258,7164,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),12490,0,46
10258,10289,唱和,為Y所著書作跋,A,,,,46
10258,10289,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),10216,0,46
10258,10598,唱和,為Y所著書作跋,A,宋人傳記資料索引(電子版),1347,0,46
10258,3595,唱和,傳記作者為Y,P,,,,132
10258,3595,唱和,祭文由Y所作,P,,,1235,146
10258,3595,唱和,祭文由Y所作,P,宋人傳記資料索引(電子版),9994,0,146
10258,3257,唱和,為Y作祝詞,A,宋人傳記資料索引(電子版),3237,0,147
10258,10598,唱和,為Y作祝詞,A,宋人傳記資料索引(電子版),1347,0,147
